Date,SKU,Quantity,Revenue,Current_Stock
2023-07-22,JEANS-003,4,160,429
2023-07-23,JEANS-003,3,120,406
2023-07-24,JEANS-003,4,160,366
2023-07-25,JEANS-003,4,160,428
2023-07-26,JEANS-003,4,160,101
2023-07-27,JEANS-003,2,80,408
2023-07-28,JEANS-003,4,160,327
2023-07-29,JEANS-003,4,160,107
2023-07-30,JEANS-003,3,120,391
2023-07-31,JEANS-003,3,120,113
2023-08-01,JEANS-003,3,120,339
2023-08-02,JEANS-003,2,80,248
2023-08-03,JEANS-003,3,120,335
2023-08-04,JEANS-003,3,120,315
2023-08-05,JEANS-003,3,120,442
2023-08-06,JEANS-003,2,80,393
2023-08-07,JEANS-003,3,120,345
2023-08-08,JEANS-003,3,120,429
2023-08-09,JEANS-003,3,120,474
2023-08-10,JEANS-003,3,120,150
2023-08-11,JEANS-003,3,120,365
2023-08-12,JEANS-003,2,80,169
2023-08-13,JEANS-003,3,120,440
2023-08-14,JEANS-003,3,120,388
2023-08-15,JEANS-003,2,80,117
2023-08-16,JEANS-003,2,80,382
2023-08-17,JEANS-003,3,120,173
2023-08-18,JEANS-003,3,120,131
2023-08-19,JEANS-003,3,120,333
2023-08-20,JEANS-003,2,80,325
2023-08-21,JEANS-003,3,120,156
2023-08-22,JEANS-003,3,120,117
2023-08-23,JEANS-003,2,80,274
2023-08-24,JEANS-003,2,80,390
2023-08-25,JEANS-003,2,80,469
2023-08-26,JEANS-003,3,120,353
2023-08-27,JEANS-003,2,80,187
2023-08-28,JEANS-003,3,120,408
2023-08-29,JEANS-003,3,120,493
2023-08-30,JEANS-003,2,80,260
2023-08-31,JEANS-003,3,120,112
2023-09-01,JEANS-003,2,80,309
2023-09-02,JEANS-003,3,120,328
2023-09-03,JEANS-003,2,80,350
2023-09-04,JEANS-003,2,80,409
2023-09-05,JEANS-003,2,80,117
2023-09-06,JEANS-003,2,80,156
2023-09-07,JEANS-003,2,80,281
2023-09-08,JEANS-003,2,80,112
2023-09-09,JEANS-003,2,80,203
2023-09-10,JEANS-003,2,80,478
2023-09-11,JEANS-003,2,80,485
2023-09-12,JEANS-003,2,80,207
2023-09-13,JEANS-003,2,80,357
2023-09-14,JEANS-003,2,80,226
2023-09-15,JEANS-003,2,80,187
2023-09-16,JEANS-003,2,80,303
2023-09-17,JEANS-003,2,80,287
2023-09-18,JEANS-003,2,80,428
2023-09-19,JEANS-003,2,80,104
2023-09-20,JEANS-003,2,80,429
2023-09-21,JEANS-003,2,80,465
2023-09-22,JEANS-003,2,80,277
2023-09-23,JEANS-003,2,80,362
2023-09-24,JEANS-003,2,80,139
2023-09-25,JEANS-003,1,40,242
2023-09-26,JEANS-003,2,80,339
2023-09-27,JEANS-003,2,80,487
2023-09-28,JEANS-003,2,80,110
2023-09-29,JEANS-003,2,80,250
2023-09-30,JEANS-003,2,80,320
2023-10-01,JEANS-003,1,40,318
2023-10-02,JEANS-003,2,80,250
2023-10-03,JEANS-003,2,80,354
2023-10-04,JEANS-003,2,80,167
2023-10-05,JEANS-003,2,80,461
2023-10-06,JEANS-003,2,80,399
2023-10-07,JEANS-003,3,120,452
2023-10-08,JEANS-003,2,80,319
2023-10-09,JEANS-003,1,40,343
2023-10-10,JEANS-003,2,80,281
2023-10-11,JEANS-003,2,80,465
2023-10-12,JEANS-003,2,80,325
2023-10-13,JEANS-003,2,80,141
2023-10-14,JEANS-003,3,120,423
2023-10-15,JEANS-003,2,80,204
2023-10-16,JEANS-003,2,80,299
2023-10-17,JEANS-003,2,80,281
2023-10-18,JEANS-003,1,40,406
2023-10-19,JEANS-003,2,80,197
2023-10-20,JEANS-003,1,40,200
2023-10-21,JEANS-003,3,120,245
2023-10-22,JEANS-003,2,80,162
2023-10-23,JEANS-003,2,80,359
2023-10-24,JEANS-003,3,120,448
2023-10-25,JEANS-003,2,80,306
2023-10-26,JEANS-003,3,120,127
2023-10-27,JEANS-003,2,80,266
2023-10-28,JEANS-003,1,40,451
2023-10-29,JEANS-003,2,80,446
2023-10-30,JEANS-003,2,80,443
2023-10-31,JEANS-003,3,120,189
2023-11-01,JEANS-003,5,200,148
2023-11-02,JEANS-003,6,240,231
2023-11-03,JEANS-003,4,160,158
2023-11-04,JEANS-003,5,200,485
2023-11-05,JEANS-003,3,120,148
2023-11-06,JEANS-003,6,240,338
2023-11-07,JEANS-003,6,240,466
2023-11-08,JEANS-003,5,200,197
2023-11-09,JEANS-003,5,200,315
2023-11-10,JEANS-003,3,120,284
2023-11-11,JEANS-003,5,200,466
2023-11-12,JEANS-003,5,200,294
2023-11-13,JEANS-003,7,280,313
2023-11-14,JEANS-003,6,240,341
2023-11-15,JEANS-003,6,240,223
2023-11-16,JEANS-003,5,200,411
2023-11-17,JEANS-003,5,200,295
2023-11-18,JEANS-003,5,200,442
2023-11-19,JEANS-003,6,240,345
2023-11-20,JEANS-003,5,200,255
2023-11-21,JEANS-003,6,240,115
2023-11-22,JEANS-003,4,160,136
2023-11-23,JEANS-003,6,240,432
2023-11-24,JEANS-003,7,280,305
2023-11-25,JEANS-003,7,280,161
2023-11-26,JEANS-003,8,320,118
2023-11-27,JEANS-003,6,240,464
2023-11-28,JEANS-003,6,240,293
2023-11-29,JEANS-003,5,200,424
2023-11-30,JEANS-003,6,240,396
2023-12-01,JEANS-003,8,320,330
2023-12-02,JEANS-003,8,320,457
2023-12-03,JEANS-003,9,360,227
2023-12-04,JEANS-003,7,280,184
2023-12-05,JEANS-003,9,360,129
2023-12-06,JEANS-003,8,320,407
2023-12-07,JEANS-003,9,360,395
2023-12-08,JEANS-003,8,320,405
2023-12-09,JEANS-003,8,320,260
2023-12-10,JEANS-003,9,360,320
2023-12-11,JEANS-003,7,280,142
2023-12-12,JEANS-003,6,240,365
2023-12-13,JEANS-003,13,520,194
2023-12-14,JEANS-003,10,400,226
2023-12-15,JEANS-003,7,280,179
2023-12-16,JEANS-003,9,360,281
2023-12-17,JEANS-003,10,400,124
2023-12-18,JEANS-003,7,280,192
2023-12-19,JEANS-003,10,400,118
2023-12-20,JEANS-003,10,400,332
2023-12-21,JEANS-003,9,360,139
2023-12-22,JEANS-003,9,360,154
2023-12-23,JEANS-003,8,320,271
2023-12-24,JEANS-003,9,360,467
2023-12-25,JEANS-003,9,360,297
2023-12-26,JEANS-003,11,440,186
2023-12-27,JEANS-003,7,280,300
2023-12-28,JEANS-003,10,400,357
2023-12-29,JEANS-003,10,400,162
2023-12-30,JEANS-003,12,480,424
2023-12-31,JEANS-003,12,480,472
2024-01-01,JEANS-003,4,160,251
2024-01-02,JEANS-003,4,160,113
2024-01-03,JEANS-003,4,160,310
2024-01-04,JEANS-003,4,160,367
2024-01-05,JEANS-003,5,200,382
2024-01-06,JEANS-003,3,120,310
2024-01-07,JEANS-003,6,240,312
2024-01-08,JEANS-003,4,160,208
2024-01-09,JEANS-003,3,120,414
2024-01-10,JEANS-003,5,200,195
2024-01-11,JEANS-003,5,200,245
2024-01-12,JEANS-003,7,280,467
2024-01-13,JEANS-003,5,200,117
2024-01-14,JEANS-003,5,200,266
2024-01-15,JEANS-003,5,200,171
2024-01-16,JEANS-003,6,240,409
2024-01-17,JEANS-003,5,200,137
2024-01-18,JEANS-003,6,240,492
2024-01-19,JEANS-003,5,200,354
2024-01-20,JEANS-003,6,240,278
2024-01-21,JEANS-003,6,240,303
2024-01-22,JEANS-003,5,200,293
2024-01-23,JEANS-003,7,280,378
2024-01-24,JEANS-003,6,240,403
2024-01-25,JEANS-003,5,200,100
2024-01-26,JEANS-003,5,200,234
2024-01-27,JEANS-003,6,240,232
2024-01-28,JEANS-003,4,160,207
2024-01-29,JEANS-003,5,200,495
2024-01-30,JEANS-003,5,200,458
2024-01-31,JEANS-003,5,200,207
2024-02-01,JEANS-003,4,160,221
2024-02-02,JEANS-003,5,200,396
2024-02-03,JEANS-003,7,280,351
2024-02-04,JEANS-003,6,240,261
2024-02-05,JEANS-003,4,160,297
2024-02-06,JEANS-003,6,240,278
2024-02-07,JEANS-003,6,240,481
2024-02-08,JEANS-003,8,320,425
2024-02-09,JEANS-003,5,200,277
2024-02-10,JEANS-003,4,160,102
2024-02-11,JEANS-003,5,200,313
2024-02-12,JEANS-003,5,200,431
2024-02-13,JEANS-003,7,280,192
2024-02-14,JEANS-003,7,280,475
2024-02-15,JEANS-003,5,200,421
2024-02-16,JEANS-003,6,240,116
2024-02-17,JEANS-003,6,240,151
2024-02-18,JEANS-003,6,240,492
2024-02-19,JEANS-003,5,200,318
2024-02-20,JEANS-003,5,200,103
2024-02-21,JEANS-003,6,240,251
2024-02-22,JEANS-003,5,200,207
2024-02-23,JEANS-003,6,240,395
2024-02-24,JEANS-003,7,280,240
2024-02-25,JEANS-003,6,240,254
2024-02-26,JEANS-003,5,200,340
2024-02-27,JEANS-003,7,280,454
2024-02-28,JEANS-003,6,240,447
2024-02-29,JEANS-003,7,280,270
2024-03-01,JEANS-003,6,240,206
2024-03-02,JEANS-003,8,320,422
2024-03-03,JEANS-003,6,240,315
2024-03-04,JEANS-003,5,200,168
2024-03-05,JEANS-003,7,280,367
2024-03-06,JEANS-003,6,240,112
2024-03-07,JEANS-003,7,280,272
2024-03-08,JEANS-003,9,360,134
2024-03-09,JEANS-003,5,200,110
2024-03-10,JEANS-003,6,240,481
2024-03-11,JEANS-003,7,280,461
2024-03-12,JEANS-003,8,320,215
2024-03-13,JEANS-003,6,240,174
2024-03-14,JEANS-003,7,280,336
2024-03-15,JEANS-003,5,200,396
2024-03-16,JEANS-003,7,280,119
2024-03-17,JEANS-003,6,240,495
2024-03-18,JEANS-003,6,240,298
2024-03-19,JEANS-003,6,240,425
2024-03-20,JEANS-003,5,200,480
2024-03-21,JEANS-003,8,320,265
2024-03-22,JEANS-003,5,200,229
2024-03-23,JEANS-003,7,280,434
2024-03-24,JEANS-003,8,320,351
2024-03-25,JEANS-003,7,280,148
2024-03-26,JEANS-003,6,240,151
2024-03-27,JEANS-003,8,320,232
2024-03-28,JEANS-003,6,240,373
2024-03-29,JEANS-003,6,240,342
2024-03-30,JEANS-003,7,280,419
2024-03-31,JEANS-003,6,240,275
2024-04-01,JEANS-003,7,280,399
2024-04-02,JEANS-003,6,240,409
2024-04-03,JEANS-003,7,280,457
2024-04-04,JEANS-003,4,160,414
2024-04-05,JEANS-003,9,360,424
2024-04-06,JEANS-003,8,320,400
2024-04-07,JEANS-003,7,280,247
2024-04-08,JEANS-003,6,240,413
2024-04-09,JEANS-003,7,280,227
2024-04-10,JEANS-003,8,320,286
2024-04-11,JEANS-003,7,280,137
2024-04-12,JEANS-003,8,320,152
2024-04-13,JEANS-003,6,240,498
2024-04-14,JEANS-003,7,280,246
2024-04-15,JEANS-003,4,160,492
2024-04-16,JEANS-003,7,280,481
2024-04-17,JEANS-003,6,240,102
2024-04-18,JEANS-003,7,280,110
2024-04-19,JEANS-003,8,320,196
2024-04-20,JEANS-003,6,240,201
2024-04-21,JEANS-003,5,200,145
2024-04-22,JEANS-003,8,320,198
2024-04-23,JEANS-003,7,280,390
2024-04-24,JEANS-003,7,280,290
2024-04-25,JEANS-003,8,320,150
2024-04-26,JEANS-003,8,320,364
2024-04-27,JEANS-003,7,280,357
2024-04-28,JEANS-003,8,320,109
2024-04-29,JEANS-003,6,240,213
2024-04-30,JEANS-003,7,280,148
2024-05-01,JEANS-003,5,200,425
2024-05-02,JEANS-003,8,320,445
2024-05-03,JEANS-003,7,280,329
2024-05-04,JEANS-003,6,240,360
2024-05-05,JEANS-003,6,240,353
2024-05-06,JEANS-003,6,240,243
2024-05-07,JEANS-003,7,280,358
2024-05-08,JEANS-003,5,200,248
2024-05-09,JEANS-003,4,160,421
2024-05-10,JEANS-003,7,280,285
2024-05-11,JEANS-003,7,280,417
2024-05-12,JEANS-003,8,320,494
2024-05-13,JEANS-003,6,240,363
2024-05-14,JEANS-003,8,320,120
2024-05-15,JEANS-003,6,240,299
2024-05-16,JEANS-003,6,240,348
2024-05-17,JEANS-003,7,280,192
2024-05-18,JEANS-003,5,200,253
2024-05-19,JEANS-003,6,240,493
2024-05-20,JEANS-003,5,200,183
2024-05-21,JEANS-003,6,240,464
2024-05-22,JEANS-003,7,280,435
2024-05-23,JEANS-003,6,240,201
2024-05-24,JEANS-003,6,240,113
2024-05-25,JEANS-003,5,200,472
2024-05-26,JEANS-003,5,200,190
2024-05-27,JEANS-003,5,200,315
2024-05-28,JEANS-003,6,240,404
2024-05-29,JEANS-003,6,240,319
2024-05-30,JEANS-003,7,280,141
2024-05-31,JEANS-003,7,280,234
2024-06-01,JEANS-003,5,200,157
2024-06-02,JEANS-003,7,280,401
2024-06-03,JEANS-003,7,280,228
2024-06-04,JEANS-003,5,200,186
2024-06-05,JEANS-003,5,200,281
2024-06-06,JEANS-003,6,240,224
2024-06-07,JEANS-003,6,240,425
2024-06-08,JEANS-003,7,280,152
2024-06-09,JEANS-003,6,240,186
2024-06-10,JEANS-003,6,240,101
2024-06-11,JEANS-003,5,200,164
2024-06-12,JEANS-003,6,240,308
2024-06-13,JEANS-003,5,200,336
2024-06-14,JEANS-003,5,200,204
2024-06-15,JEANS-003,6,240,430
2024-06-16,JEANS-003,4,160,315
2024-06-17,JEANS-003,5,200,432
2024-06-18,JEANS-003,4,160,123
2024-06-19,JEANS-003,5,200,127
2024-06-20,JEANS-003,4,160,115
2024-06-21,JEANS-003,4,160,306
2024-06-22,JEANS-003,6,240,499
2024-06-23,JEANS-003,3,120,292
2024-06-24,JEANS-003,6,240,434
2024-06-25,JEANS-003,5,200,424
2024-06-26,JEANS-003,5,200,496
2024-06-27,JEANS-003,4,160,314
2024-06-28,JEANS-003,4,160,414
2024-06-29,JEANS-003,3,120,148
2024-06-30,JEANS-003,4,160,125
2024-07-01,JEANS-003,5,200,231
2024-07-02,JEANS-003,3,120,375
2024-07-03,JEANS-003,5,200,127
2024-07-04,JEANS-003,4,160,432
2024-07-05,JEANS-003,4,160,211
2024-07-06,JEANS-003,4,160,385
2024-07-07,JEANS-003,4,160,164
2024-07-08,JEANS-003,4,160,424
2024-07-09,JEANS-003,3,120,280
2024-07-10,JEANS-003,4,160,455
2024-07-11,JEANS-003,4,160,268
2024-07-12,JEANS-003,5,200,121
2024-07-13,JEANS-003,3,120,399
2024-07-14,JEANS-003,3,120,202
2024-07-15,JEANS-003,4,160,287
2024-07-16,JEANS-003,3,120,258
2024-07-17,JEANS-003,4,160,148
2024-07-18,JEANS-003,3,120,200
2024-07-19,JEANS-003,5,200,458
2024-07-20,JEANS-003,3,120,101
2024-07-21,JEANS-003,4,160,328
2024-07-22,JEANS-003,3,120,181
2024-07-23,JEANS-003,4,160,490
2024-07-24,JEANS-003,3,120,369
2024-07-25,JEANS-003,2,80,436
2024-07-26,JEANS-003,3,120,205
2024-07-27,JEANS-003,4,160,168
2024-07-28,JEANS-003,3,120,400
2024-07-29,JEANS-003,4,160,199
2024-07-30,JEANS-003,3,120,245
2024-07-31,JEANS-003,3,120,480
2024-08-01,JEANS-003,3,120,213
2024-08-02,JEANS-003,3,120,219
2024-08-03,JEANS-003,4,160,269
2024-08-04,JEANS-003,3,120,181
2024-08-05,JEANS-003,3,120,341
2024-08-06,JEANS-003,3,120,307
2024-08-07,JEANS-003,3,120,174
2024-08-08,JEANS-003,2,80,161
2024-08-09,JEANS-003,4,160,461
2024-08-10,JEANS-003,3,120,157
2024-08-11,JEANS-003,3,120,211
2024-08-12,JEANS-003,3,120,191
2024-08-13,JEANS-003,2,80,151
2024-08-14,JEANS-003,3,120,335
2024-08-15,JEANS-003,3,120,488
2024-08-16,JEANS-003,2,80,303
2024-08-17,JEANS-003,3,120,128
2024-08-18,JEANS-003,2,80,385
2024-08-19,JEANS-003,3,120,492
2024-08-20,JEANS-003,2,80,240
2024-08-21,JEANS-003,3,120,330
2024-08-22,JEANS-003,2,80,396
2024-08-23,JEANS-003,2,80,271
2024-08-24,JEANS-003,3,120,229
2024-08-25,JEANS-003,2,80,451
2024-08-26,JEANS-003,3,120,157
2024-08-27,JEANS-003,2,80,205
2024-08-28,JEANS-003,3,120,270
2024-08-29,JEANS-003,3,120,482
2024-08-30,JEANS-003,3,120,170
2024-08-31,JEANS-003,2,80,354
2024-09-01,JEANS-003,3,120,496
2024-09-02,JEANS-003,1,40,102
2024-09-03,JEANS-003,3,120,152
2024-09-04,JEANS-003,2,80,297
2024-09-05,JEANS-003,2,80,397
2024-09-06,JEANS-003,3,120,303
2024-09-07,JEANS-003,3,120,458
2024-09-08,JEANS-003,2,80,453
2024-09-09,JEANS-003,2,80,203
2024-09-10,JEANS-003,2,80,145
2024-09-11,JEANS-003,2,80,213
2024-09-12,JEANS-003,2,80,354
2024-09-13,JEANS-003,2,80,197
2024-09-14,JEANS-003,2,80,412
2024-09-15,JEANS-003,2,80,430
2024-09-16,JEANS-003,3,120,306
2024-09-17,JEANS-003,2,80,126
2024-09-18,JEANS-003,2,80,289
2024-09-19,JEANS-003,2,80,266
2024-09-20,JEANS-003,2,80,287
2024-09-21,JEANS-003,2,80,196
2024-09-22,JEANS-003,3,120,466
2024-09-23,JEANS-003,2,80,451
2024-09-24,JEANS-003,2,80,111
2024-09-25,JEANS-003,2,80,472
2024-09-26,JEANS-003,1,40,276
2024-09-27,JEANS-003,1,40,368
2024-09-28,JEANS-003,2,80,260
2024-09-29,JEANS-003,2,80,117
2024-09-30,JEANS-003,2,80,341
2024-10-01,JEANS-003,2,80,275
2024-10-02,JEANS-003,3,120,340
2024-10-03,JEANS-003,2,80,145
2024-10-04,JEANS-003,2,80,149
2024-10-05,JEANS-003,3,120,171
2024-10-06,JEANS-003,2,80,429
2024-10-07,JEANS-003,2,80,345
2024-10-08,JEANS-003,2,80,361
2024-10-09,JEANS-003,2,80,497
2024-10-10,JEANS-003,2,80,377
2024-10-11,JEANS-003,2,80,203
2024-10-12,JEANS-003,2,80,188
2024-10-13,JEANS-003,2,80,282
2024-10-14,JEANS-003,3,120,350
2024-10-15,JEANS-003,2,80,368
2024-10-16,JEANS-003,2,80,325
2024-10-17,JEANS-003,2,80,329
2024-10-18,JEANS-003,3,120,230
2024-10-19,JEANS-003,2,80,422
2024-10-20,JEANS-003,3,120,309
2024-10-21,JEANS-003,2,80,193
2024-10-22,JEANS-003,2,80,228
2024-10-23,JEANS-003,3,120,309
2024-10-24,JEANS-003,3,120,111
2024-10-25,JEANS-003,2,80,272
2024-10-26,JEANS-003,2,80,307
2024-10-27,JEANS-003,3,120,273
2024-10-28,JEANS-003,3,120,128
2024-10-29,JEANS-003,2,80,415
2024-10-30,JEANS-003,2,80,450
2024-10-31,JEANS-003,2,80,314
2022-01-01,SOCKS-004,8,320,421
2022-01-02,SOCKS-004,11,440,381
2022-01-03,SOCKS-004,11,440,128
2022-01-04,SOCKS-004,11,440,380
2022-01-05,SOCKS-004,9,360,403
2022-01-06,SOCKS-004,10,400,445
2022-01-07,SOCKS-004,9,360,492
2022-01-08,SOCKS-004,9,360,420
2022-01-09,SOCKS-004,11,440,382
2022-01-10,SOCKS-004,10,400,143
2022-01-11,SOCKS-004,11,440,455
2022-01-12,SOCKS-004,11,440,478
2022-01-13,SOCKS-004,10,400,267
2022-01-14,SOCKS-004,9,360,330
2022-01-15,SOCKS-004,10,400,303
2022-01-16,SOCKS-004,11,440,314
2022-01-17,SOCKS-004,8,320,257
2022-01-18,SOCKS-004,11,440,315
2022-01-19,SOCKS-004,9,360,260
2022-01-20,SOCKS-004,10,400,214
2022-01-21,SOCKS-004,9,360,319
2022-01-22,SOCKS-004,12,480,476
2022-01-23,SOCKS-004,17,680,229
2022-01-24,SOCKS-004,12,480,157
2022-01-25,SOCKS-004,11,440,488
2022-01-26,SOCKS-004,13,520,247
2022-01-27,SOCKS-004,13,520,124
2022-01-28,SOCKS-004,15,600,268
2022-01-29,SOCKS-004,12,480,422
2022-01-30,SOCKS-004,10,400,112
2022-01-31,SOCKS-004,13,520,495
2022-02-01,SOCKS-004,11,440,390
2022-02-02,SOCKS-004,13,520,431
2022-02-03,SOCKS-004,13,520,458
2022-02-04,SOCKS-004,15,600,304
2022-02-05,SOCKS-004,14,560,168
2022-02-06,SOCKS-004,13,520,203
2022-02-07,SOCKS-004,11,440,311
2022-02-08,SOCKS-004,13,520,115
2022-02-09,SOCKS-004,12,480,464
2022-02-10,SOCKS-004,11,440,138
2022-02-11,SOCKS-004,13,520,271
2022-02-12,SOCKS-004,13,520,236
2022-02-13,SOCKS-004,14,560,114
2022-02-14,SOCKS-004,13,520,391
2022-02-15,SOCKS-004,13,520,307
2022-02-16,SOCKS-004,12,480,268
2022-02-17,SOCKS-004,15,600,245
2022-02-18,SOCKS-004,15,600,362
2022-02-19,SOCKS-004,12,480,410
2022-02-20,SOCKS-004,13,520,115
2022-02-21,SOCKS-004,11,440,128
2022-02-22,SOCKS-004,13,520,250
2022-02-23,SOCKS-004,14,560,388
2022-02-24,SOCKS-004,16,640,252
2022-02-25,SOCKS-004,13,520,285
2022-02-26,SOCKS-004,11,440,497
2022-02-27,SOCKS-004,19,760,280
2022-02-28,SOCKS-004,16,640,458
2022-03-01,SOCKS-004,16,640,337
2022-03-02,SOCKS-004,13,520,388
2022-03-03,SOCKS-004,13,520,288
2022-03-04,SOCKS-004,16,640,116
2022-03-05,SOCKS-004,15,600,295
2022-03-06,SOCKS-004,19,760,429
2022-03-07,SOCKS-004,12,480,352
2022-03-08,SOCKS-004,13,520,321
2022-03-09,SOCKS-004,15,600,111
2022-03-10,SOCKS-004,10,400,390
2022-03-11,SOCKS-004,15,600,327
2022-03-12,SOCKS-004,14,560,372
2022-03-13,SOCKS-004,14,560,382
2022-03-14,SOCKS-004,11,440,252
2022-03-15,SOCKS-004,16,640,416
2022-03-16,SOCKS-004,12,480,358
2022-03-17,SOCKS-004,10,400,154
2022-03-18,SOCKS-004,14,560,356
2022-03-19,SOCKS-004,12,480,220
2022-03-20,SOCKS-004,20,800,497
2022-03-21,SOCKS-004,12,480,354
2022-03-22,SOCKS-004,16,640,221
2022-03-23,SOCKS-004,12,480,384
2022-03-24,SOCKS-004,14,560,205
2022-03-25,SOCKS-004,15,600,355
2022-03-26,SOCKS-004,11,440,123
2022-03-27,SOCKS-004,16,640,437
2022-03-28,SOCKS-004,14,560,465
2022-03-29,SOCKS-004,17,680,326
2022-03-30,SOCKS-004,12,480,419
2022-03-31,SOCKS-004,11,440,447
2022-04-01,SOCKS-004,15,600,454
2022-04-02,SOCKS-004,17,680,199
2022-04-03,SOCKS-004,14,560,186
2022-04-04,SOCKS-004,15,600,200
2022-04-05,SOCKS-004,12,480,264
2022-04-06,SOCKS-004,15,600,463
2022-04-07,SOCKS-004,18,720,229
2022-04-08,SOCKS-004,18,720,313
2022-04-09,SOCKS-004,17,680,405
2022-04-10,SOCKS-004,10,400,293
2022-04-11,SOCKS-004,20,800,222
2022-04-12,SOCKS-004,13,520,373
2022-04-13,SOCKS-004,15,600,149
2022-04-14,SOCKS-004,14,560,492
2022-04-15,SOCKS-004,14,560,494
2022-04-16,SOCKS-004,17,680,280
2022-04-17,SOCKS-004,20,800,177
2022-04-18,SOCKS-004,19,760,380
2022-04-19,SOCKS-004,14,560,120
2022-04-20,SOCKS-004,14,560,471
2022-04-21,SOCKS-004,19,760,405
2022-04-22,SOCKS-004,15,600,433
2022-04-23,SOCKS-004,15,600,108
2022-04-24,SOCKS-004,15,600,248
2022-04-25,SOCKS-004,11,440,245
2022-04-26,SOCKS-004,14,560,436
2022-04-27,SOCKS-004,13,520,142
2022-04-28,SOCKS-004,10,400,498
2022-04-29,SOCKS-004,16,640,436
2022-04-30,SOCKS-004,12,480,241
2022-05-01,SOCKS-004,14,560,257
2022-05-02,SOCKS-004,15,600,470
2022-05-03,SOCKS-004,15,600,443
2022-05-04,SOCKS-004,16,640,389
2022-05-05,SOCKS-004,17,680,267
2022-05-06,SOCKS-004,14,560,345
2022-05-07,SOCKS-004,14,560,123
2022-05-08,SOCKS-004,15,600,412
2022-05-09,SOCKS-004,12,480,462
2022-05-10,SOCKS-004,14,560,261
2022-05-11,SOCKS-004,12,480,494
2022-05-12,SOCKS-004,12,480,192
2022-05-13,SOCKS-004,14,560,141
2022-05-14,SOCKS-004,12,480,319
2022-05-15,SOCKS-004,11,440,379
2022-05-16,SOCKS-004,15,600,408
2022-05-17,SOCKS-004,14,560,487
2022-05-18,SOCKS-004,15,600,404
2022-05-19,SOCKS-004,12,480,453
2022-05-20,SOCKS-004,12,480,274
2022-05-21,SOCKS-004,11,440,381
2022-05-22,SOCKS-004,13,520,226
2022-05-23,SOCKS-004,12,480,191
2022-05-24,SOCKS-004,12,480,152
2022-05-25,SOCKS-004,15,600,341
2022-05-26,SOCKS-004,13,520,329
2022-05-27,SOCKS-004,8,320,255
2022-05-28,SOCKS-004,12,480,466
2022-05-29,SOCKS-004,12,480,349
2022-05-30,SOCKS-004,13,520,494
2022-05-31,SOCKS-004,14,560,459
2022-06-01,SOCKS-004,15,600,403
2022-06-02,SOCKS-004,13,520,214
2022-06-03,SOCKS-004,10,400,333
2022-06-04,SOCKS-004,12,480,380
2022-06-05,SOCKS-004,11,440,138
2022-06-06,SOCKS-004,12,480,218
2022-06-07,SOCKS-004,10,400,173
2022-06-08,SOCKS-004,9,360,290
2022-06-09,SOCKS-004,11,440,383
2022-06-10,SOCKS-004,11,440,312
2022-06-11,SOCKS-004,11,440,121
2022-06-12,SOCKS-004,13,520,358
2022-06-13,SOCKS-004,11,440,357
2022-06-14,SOCKS-004,9,360,303
2022-06-15,SOCKS-004,13,520,321
2022-06-16,SOCKS-004,8,320,357
2022-06-17,SOCKS-004,14,560,282
2022-06-18,SOCKS-004,13,520,299
2022-06-19,SOCKS-004,9,360,210
2022-06-20,SOCKS-004,8,320,105
2022-06-21,SOCKS-004,11,440,254
2022-06-22,SOCKS-004,10,400,356
2022-06-23,SOCKS-004,9,360,139
2022-06-24,SOCKS-004,11,440,387
2022-06-25,SOCKS-004,10,400,156
2022-06-26,SOCKS-004,12,480,397
2022-06-27,SOCKS-004,8,320,341
2022-06-28,SOCKS-004,10,400,298
2022-06-29,SOCKS-004,8,320,289
2022-06-30,SOCKS-004,11,440,251
2022-07-01,SOCKS-004,9,360,275
2022-07-02,SOCKS-004,9,360,107
2022-07-03,SOCKS-004,9,360,401
2022-07-04,SOCKS-004,9,360,137
2022-07-05,SOCKS-004,9,360,447
2022-07-06,SOCKS-004,13,520,395
2022-07-07,SOCKS-004,11,440,482
2022-07-08,SOCKS-004,7,280,372
2022-07-09,SOCKS-004,9,360,473
2022-07-10,SOCKS-004,10,400,320
2022-07-11,SOCKS-004,9,360,304
2022-07-12,SOCKS-004,8,320,285
2022-07-13,SOCKS-004,8,320,347
2022-07-14,SOCKS-004,9,360,214
2022-07-15,SOCKS-004,12,480,412
2022-07-16,SOCKS-004,9,360,338
2022-07-17,SOCKS-004,8,320,111
2022-07-18,SOCKS-004,9,360,493
2022-07-19,SOCKS-004,8,320,138
2022-07-20,SOCKS-004,10,400,152
2022-07-21,SOCKS-004,9,360,459
2022-07-22,SOCKS-004,7,280,484
2022-07-23,SOCKS-004,7,280,385
2022-07-24,SOCKS-004,6,240,367
2022-07-25,SOCKS-004,8,320,457
2022-07-26,SOCKS-004,6,240,334
2022-07-27,SOCKS-004,8,320,234
2022-07-28,SOCKS-004,8,320,121
2022-07-29,SOCKS-004,9,360,157
2022-07-30,SOCKS-004,6,240,192
2022-07-31,SOCKS-004,7,280,189
2022-08-01,SOCKS-004,9,360,331
2022-08-02,SOCKS-004,6,240,444
2022-08-03,SOCKS-004,6,240,251
2022-08-04,SOCKS-004,7,280,192
2022-08-05,SOCKS-004,8,320,213
2022-08-06,SOCKS-004,5,200,322
2022-08-07,SOCKS-004,8,320,331
